review_title,review_text,high_satisfaction,reconstruction_error,product_name,brand_name
,"my new ever day serum! when added under a moisturizer, it really feels hydrating all day.",1,0.004474884354638837,Plum Plump Hyaluronic Acid Serum,Glow Recipe
great scent and texture!,"love the scent and the texture! because of the gel texture, a little bit goes a long way-- which i love! i would recommend this for a daily cleanser because it’s hydrating but it isn’t the best for removing eye makeup.",1,0.00446619683232922,Aqua Bomb Jelly Cleanser,belif
,i absolutely love this serum! i only use this and one other product in my skincare routine now.,1,0.0044650815884893615,Watermelon Brightening Serum,MILK MAKEUP
,love! perfect for my oily skin in the summer and super gentle.,1,0.004461610802929452,Ultra Repair Oil-Control Moisturizer,First Aid Beauty
great for under make up,i got this for when i needed a light moisturizer or when i ran out of my “good stuff“. perfect for under make up because it is so light and does feel good on skin. great price too!,1,0.004461377768159614,Natural Moisturizing Factors + HA,The Ordinary
good for price,good for its price! moisturizing and absorbs quickly.,1,0.004457367650795165,100% Organic Cold-Pressed Rose Hip Seed Oil,The Ordinary
,"love, love this product. the smell is wonderful and my face feels so fresh and clean after i use it. highly recommend it.",1,0.0044508689411385995,Hydro Masque Exfoliant,Dermalogica
,not moisturizing enough. still not moisturizing enough at night when i mix it with by oil from ren.,0,0.004446211124158757,Dramatically Different Moisturizing Gel,CLINIQUE
,"while this serum seems hydrating and absorbs quickly, i did not notice any difference un my fine lines or skin texture while using this.",0,0.004445161263089368,Estee Lauder Advanced Night Repair Synchronized Multi-Recovery Complex Serum,Estée Lauder
super hydrating,"i love the smell! hydrating, and glides on my skin. really love this after serum",1,0.004442095738478466,Mini Lotus Anti-Aging Night Moisturizer,fresh
favorite,this is my all time favorite moisturizer. it feels super light yet very moisturizing. also fragrance free. i’ve gone through so many of these and will continue to repurchase.,1,0.00443632483464528,Mini Ultra Facial Moisturizing Cream with Squalane,Kiehl's Since 1851
not for me,this cream felt good going on my skin and you only need a small amount. it has a great texture. i did not notice much of a change after using this. i did not feel like it did much for my skin.,0,0.00443380403160009,The Dewy Skin Cream Plumping & Hydrating Moisturizer,Tatcha
hydrating toner,great toner! smells great and leaves my skin feeling hydrated. so far i am loving this brand.,1,0.004430196494017486,Aqua Bomb Hydrating Toner,belif
,part of my everyday routine. not greasy at all and perfect for under makeup or on its own,1,0.0044290304562468715,Watermelon Glow Niacinamide Sunscreen SPF 50,Glow Recipe
super hydrating just perfect,this product is hydrating absorbs quickly my skin is loving it i start using this for over a year and i love it i’m going to keep using it,1,0.004425812793850146,B-Hydra Intensive Hydration Serum with Hyaluronic Acid,Drunk Elephant
,a light feeling and refreshing serum. perfect to use as part of night skin care routine but also light enough to use under moisturizer and foundation for day wear.,1,0.004423620350289444,Supercharge Anti-Oxidant Moisture Serum,Naturally Serious
love it!,i received it as a sample before and then came back for the full size. did the work very well.,1,0.004421763365625423,Sugar Face Polish Exfoliator,fresh
not moisturizing,seems like it would be moisturizing it has good ingredients but my skin felt dry and not moisturized at all. left it very matte.,0,0.004420039606954011,Jet Lag Mask,Summer Fridays
,i love this stuff. i got a small sample of it and had to buy the full size. it really helps with my blemishes.,1,0.004417786371144086,Acne Solutions Clinical Clearing Gel,CLINIQUE
,"perfect toner for me!after applying the toner, i feel like the night cream is deeply absorbed into my skintotally recommend this",1,0.004409924360481339,Aqua Bomb Hydrating Toner,belif
,i received this product as a free sample. i feel very clean and did not make my skin dry after using this mask.,0,0.004407952789342162,Volcanic AHA Pore Clearing Clay Mask,innisfree
,this cream is very hydrating and smooth. i been using it for 3 months and i see the difference.,1,0.00440660637903397,Superberry Hydrate + Glow Dream Night Mask with Vitamin C,Youth To The People
do not buy,did absolutely nothing and felt like some felt on a piece of tape,0,0.004402067407520142,Clean Charcoal Nose Strip,SEPHORA COLLECTION
must have for routine!,after using it for about a month i think they isdefinitely added to my daily basis skincare routine!it’s super lightweight & not sticky also doesn’t leaveyou’re face looking ghostly. love the texture of it &how it absorbs quickly into my skin!,1,0.00440081547790216,SHIKULIME Color Control Oil-Free Moisturizer SPF 30,WASO
amazing!,"lightweight moisturizer that leaves your skin glowing and feeling fresh. i absolutely loved the smell, highly recommend",1,0.0043958525482028984,Vitamin C Glow Moisturizer,fresh
giving glow!,"gives you that glow from within! use after your sunscreen but before or after your foundation. a really nice, not too thick texture. so hydrating for my dry skin and provides a noticeable difference in hydration, glow and youthfulness.",1,0.004393031912323169,Mini Glow Drops,Dr. Barbara Sturm
holy grail,"amazing! goes really far, feels great. saw results in a couple of days.",1,0.00438835291184617,All About Eyes Rich Eye Cream,CLINIQUE
not worth the price,"not worth the price, it is refined oil that you can buy much cheaper. i realized after buying that you can get virgin passion fruit oil for a much better price",0,0.004373942161257133,Maracuja Oil,tarte
"perfect product, easy to use.","cleans wonderfully, smells fresh, leaves the skin perfect. i highly recommend it, it’s my second bottle and i will purchase again.",1,0.0043715610482588565,Vinoclean Gentle Cleansing Almond Milk,Caudalie
works,it works wonders on problem skin,1,0.004370460365266844,Acne Solutions All-Over Clearing Treatment Oil-Free,CLINIQUE
this toner works!,this toner has surprised me. i had fairly visible pores and i did not think the toner would make that much of a difference. i was wrong! i use the toner before bed for about 2 weeks and my skin feels much smoother and my pores have shrunk dramatically. the scent is not over whelming as some others are and a little goes a long way. the price is very reasonable in relation to other items.,1,0.004352743557919674,Deep Sweep 2% BHA Pore Cleaning Toner with Moringa + Papaya,Farmacy
amazing,i love sunday riley products and wanted to try this out! i was super excited about this new product. i love how it super lightweight and nice on the skin. i definitely recommend this product to add to your skincare routine.,1,0.004350450824461963,C.E.O. Afterglow Brightening Vitamin C Moisturizer,Sunday Riley
,"this product is definitely nourishing!!! i love the clean, fresh scent and how it feels on my skin. it is lightweight and does not feel greasy!",1,0.004347071332535541,Greek Yoghurt Nourishing Probiotic Gel-Cream,KORRES
holy grail product!,"i received this product complimentary from influenster and i’m blown away! i want it to last forever! definitley a holy grail product. it’s lightweight texture, cooling effect, and refreshing smell is amazing",1,0.004346383325228801,Squalane + Probiotic Balancing Gel Moisturizer,Biossance
gentle on skin,"works so gentle on my skin, doesn’t dry out or irritate and easily take off the makeup..highly recommend",1,0.004339218653460376,Mini Fulvic Acid Brightening Cleanser,The INKEY List
dark circles,easy application. smooth and easy to apply. doesn’t dry your eyes,1,0.004337007424702855,Brightening Dark Circle Eye Cream,REN Clean Skincare
,"feels good after cleansing, redness seems better.",1,0.004335690721200477,Redness Solutions Soothing Cleanser,CLINIQUE
10/10!,i absolutely loveee this! helps my skin and makes it feel super hydrated!,1,0.004328707351242831,GinZing Into the Glow Brightening Serum,Origins
,"for an oil, it is very lightweight and feels good. it gives a glow and smells amazing.",1,0.004326477810743154,Superberry Hydrate + Glow Dream Oil,Youth To The People
"gentle toner, not bad",i consider this a gentle toner since others that i have use before have made me feel like my face was burning. it did the job and the product lasts long even if you use it daily twice a day.,1,0.00432234739145052,Clarifying Lotion 1,CLINIQUE
not bad but not great,it is very thick and moisturizing. but almost to moisturizing i really like it but i don’t think it’s something i’ll pay that much for.,1,0.004318864412006499,The Dewy Skin Cream Plumping & Hydrating Moisturizer,Tatcha
light and glowy,"i love this moisturizer! it’s light and glowy, i’ve been using this for couple weeks and i will definitely re buy this once i’m done. the smell is light nothing that overwhelming. 10/10 recommend.",1,0.004314935408652058,GOOPGLOW Glow Lotion,goop
,"love the scent, how creamy it is and how amazing my skin feels after i have acne prone skin and this did not break me out 10/10",1,0.004307352374695049,Greek Yoghurt Foaming Cream Cleanser,KORRES
,user my skin feels so hydrated after using this product. i added it in after my toner & it works great. my skin looks more hydrated after using. i think it works well in my skincare routine. i received this product complimentary for testing purposes.,1,0.00430489425560061,Santorini Grape Poreless Skin Cream,KORRES
,love this stuff! my skin always feels so good after.,1,0.0043046693503720635,Cold Plunge Pore Mask,OLEHENRIKSEN
most try,love it most try it and work amazing and smells so good,1,0.004296452672464371,Rose & Hyaluronic Acid Deep Hydration Moisturizer,fresh
my new favorite eye mask! love the smell! so fresh,this is so refreshing and good smelling! i love the smell and how it feels!,1,0.004295945213530428,Clean Eye Mask,SEPHORA COLLECTION
,these are the best make up removing wipes you can buy. they make your skin feel clean and moisturized.,1,0.00428453711944419,Cleansing Spa Water Cloths,Koh Gen Do
,i got it as a sample and so far i love it more that the one i used before definitely i’m going to this now,1,0.004273800725961649,The Deep Cleanse Gentle Exfoliating Cleanser,Tatcha
,i really like how this feels on my skin. doesn’t feel greasy or heavy at all.,1,0.004272867234417349,Lala Retro Whipped Refillable Moisturizer with Ceramides,Drunk Elephant
best moisturizer!,this product is amazing! it so moisturizing but not greasy or heavy at all.,1,0.004272832172784191,Ultra Repair Cream Intense Hydration,First Aid Beauty
light and refreshing,this product is super light weight and super refreshing on the skin! i love how glory my skin looks and it doesn’t add any extra oiliness! i received this complimentary of influenster.,1,0.004271312607503924,The True Cream Aqua Bomb,belif
best toner ever! on my second bottle!,i got the 190ml bottle in may and just finished the whole thing. i had to rebuy the same toner since it was so good and i opted for the 295ml bottle. this toner is amazing!! it has helped my dark spots disappear and i feel like i break out less using this.,1,0.00427069718061839,Glow2OH Dark Spot Toner,OLEHENRIKSEN
love!,"this rose inc skin resolution clarifying toner was gifted by rose inc and i love this toner so much on my skin and it makes it brighter, more refreshed, even toned and clean, yet not over dry. this doesn’t leave a oily residue behind either, just feels extremely fresh and clean. this is definitely a new favorite of mine. i highly recommend this toner!",1,0.004265540017873805,Mini Skin Resolution Clarifying Acid Toner,ROSE INC
